id,est_id,date,extra_credit,grade,score,final_score,type
924763,57981,2002-09-13,N,A,100.0,100.0,1 - INSPECTION
923511,57764,2004-10-12,N,A,100.0,100.0,P - PERMIT
923515,57764,2007-03-19,N,A,100.0,100.0,1 - INSPECTION
923518,57764,2008-01-09,N,A,100.0,100.0,1 - INSPECTION
923623,57775,2007-07-31,Y,A,100.0,102.0,1 - INSPECTION
923703,57785,2005-12-02,N,A,100.0,100.0,1 - INSPECTION
923704,57785,2006-03-10,N,A,100.0,100.0,1 - INSPECTION
923729,57789,2006-11-06,Y,A,100.0,102.0,1 - INSPECTION
923732,57789,2007-07-12,Y,A,100.0,102.0,1 - INSPECTION
923773,57794,2006-10-31,N,A,100.0,100.0,1 - INSPECTION
923780,57795,2006-07-31,Y,A,100.0,102.0,1 - INSPECTION
923781,57795,2006-11-09,Y,A,100.0,102.0,1 - INSPECTION
923782,57795,2007-01-05,Y,A,100.0,102.0,1 - INSPECTION
923810,57799,2007-03-12,N,A,100.0,100.0,S - STATUS CHANGE
923840,57804,2006-11-08,N,A,100.0,100.0,1 - INSPECTION
923842,57804,2007-05-29,N,A,100.0,100.0,1 - INSPECTION
923854,57806,2006-09-28,N,A,100.0,100.0,P - PERMIT
923855,57806,2006-10-25,N,A,100.0,100.0,1 - INSPECTION
923871,57809,2006-10-31,N,A,100.0,100.0,P - PERMIT
923873,57809,2007-03-02,N,A,100.0,100.0,1 - INSPECTION
1270710,56274,2010-06-23,N,A,93.0,93.0,1 - INSPECTION
1270810,81070,2010-06-23,N,A,96.0,96.0,1 - INSPECTION
1271189,61880,2010-06-25,N,A,94.0,94.0,1 - INSPECTION
1271792,56453,2010-06-28,Y,A,96.0,98.0,1 - INSPECTION
1271912,58318,2010-06-29,N,A,99.0,99.0,1 - INSPECTION
1260793,55769,2010-04-28,Y,A,97.0,99.0,1 - INSPECTION
1261280,58108,2010-05-03,N,A,98.0,98.0,1 - INSPECTION
1261614,56171,2010-05-04,Y,A,97.0,99.0,1 - INSPECTION
1261697,56762,2010-05-05,N,A,99.0,99.0,1 - INSPECTION
1261698,70902,2010-05-05,N,A,99.0,99.0,1 - INSPECTION
1261763,57210,2010-05-03,N,A,98.0,98.0,1 - INSPECTION
1318908,57674,2011-01-13,N,,,,CVV - CRITICAL VIOLATION VISIT
1319014,83018,2011-01-13,N,,,,V - VISIT
1319072,55494,2011-01-12,Y,A,96.0,98.0,1 - INSPECTION
1195623,56840,2009-10-23,N,A,98.0,98.0,1 - INSPECTION
1195834,57017,2009-10-19,N,A,97.0,97.0,1 - INSPECTION
1195859,58034,2009-10-26,Y,A,97.0,99.0,1 - INSPECTION
1195860,58004,2009-10-26,Y,A,95.0,97.0,1 - INSPECTION
1195862,58044,2009-10-26,Y,A,98.0,100.0,1 - INSPECTION
1195958,58343,2009-10-26,N,A,96.0,96.0,1 - INSPECTION
1195970,56436,2009-10-26,N,,,,CVF - CRITICAL VIOLATION FOLLOWUP
1196195,65076,2009-10-27,N,,,,1 - INSPECTION
1196252,55585,2009-10-28,N,A,99.0,99.0,1 - INSPECTION
1196412,56947,2009-10-28,Y,A,99.0,101.0,1 - INSPECTION
1196551,76606,2009-10-21,N,,,,P - PERMIT
1196711,58109,2009-10-30,N,,,,CVF - CRITICAL VIOLATION FOLLOWUP
1196712,58067,2009-10-30,N,,,,CVF - CRITICAL VIOLATION FOLLOWUP
1196720,76630,2009-10-28,N,,,,P - PERMIT
1196722,57135,2009-10-29,N,A,94.0,94.0,2 - RE-INSPECTION
1196738,75188,2009-10-29,N,A,91.0,91.0,1 - INSPECTION
924776,57981,2006-09-19,N,A,100.0,100.0,1 - INSPECTION
924818,57982,2000-08-16,N,A,100.0,100.0,1 - INSPECTION
924824,57982,2002-10-01,N,A,100.0,100.0,1 - INSPECTION
924830,57982,2004-08-19,N,A,100.0,100.0,1 - INSPECTION
924834,57982,2005-07-25,N,A,100.0,100.0,1 - INSPECTION
924838,57982,2006-09-21,N,A,100.0,100.0,1 - INSPECTION
924853,57985,2000-03-02,N,A,100.0,100.0,P - PERMIT
924863,57985,2005-11-10,N,A,100.0,100.0,1 - INSPECTION
924876,57986,2007-08-29,N,A,100.0,100.0,1 - INSPECTION
925231,58002,2000-04-19,Y,A,100.0,102.0,1 - INSPECTION
925234,58002,2000-12-06,N,A,100.0,100.0,S - STATUS CHANGE
925235,58002,2001-03-13,N,A,100.0,100.0,S - STATUS CHANGE
925236,58002,2001-03-26,N,A,100.0,100.0,S - STATUS CHANGE
925237,58002,2001-04-05,Y,A,100.0,102.0,1 - INSPECTION
925238,58002,2001-12-05,Y,A,100.0,102.0,1 - INSPECTION
925240,58002,2002-06-17,Y,A,100.0,102.0,1 - INSPECTION
925243,58002,2003-03-28,Y,A,100.0,102.0,1 - INSPECTION
925248,58002,2006-03-28,Y,A,100.0,102.0,1 - INSPECTION
925253,58002,2008-01-02,N,A,100.0,100.0,S - STATUS CHANGE
924264,57896,2006-10-07,N,,100.0,100.0,1 - INSPECTION
1199129,56982,2009-10-29,N,A,93.0,93.0,1 - INSPECTION
1199159,56741,2009-10-29,N,,,,V - VISIT
1199311,57617,2009-11-02,N,A,99.0,99.0,1 - INSPECTION
1199391,55958,2009-11-02,N,,,,V - VISIT
1199453,56328,2009-11-03,N,A,98.0,98.0,1 - INSPECTION
1199541,56849,2009-11-02,Y,A,96.0,98.0,1 - INSPECTION
1200065,58086,2009-11-05,N,A,99.0,99.0,1 - INSPECTION
1200154,56625,2009-11-09,Y,A,99.0,101.0,1 - INSPECTION
1200197,56994,2009-11-03,Y,A,96.0,98.0,1 - INSPECTION
1200266,56670,2009-11-06,N,,,,V - VISIT
1200372,56908,2009-11-10,Y,A,96.0,98.0,1 - INSPECTION
1200374,57057,2009-11-10,Y,A,97.0,99.0,1 - INSPECTION
1200515,58100,2009-11-09,N,A,100.0,100.0,1 - INSPECTION
1200723,56668,2009-11-13,Y,A,98.0,100.0,1 - INSPECTION
1200801,55519,2009-11-12,N,A,95.0,95.0,1 - INSPECTION
1200802,58353,2009-11-12,N,A,97.0,97.0,1 - INSPECTION
1200805,56337,2009-11-12,N,A,95.0,95.0,1 - INSPECTION
1200908,56361,2009-11-16,Y,A,99.0,101.0,1 - INSPECTION
1200932,57122,2009-11-16,N,A,99.0,99.0,1 - INSPECTION
1201003,56468,2009-11-16,N,,,,V - VISIT
1201124,60441,2009-11-17,Y,A,99.0,101.0,1 - INSPECTION
1201393,61935,2009-11-17,N,A,97.0,97.0,1 - INSPECTION
1201406,57159,2009-11-19,N,,,,CVF - CRITICAL VIOLATION FOLLOWUP
1201408,56324,2009-11-19,N,,,,CVF - CRITICAL VIOLATION FOLLOWUP
918598,57445,2000-08-09,N,A,100.0,100.0,1 - INSPECTION
918609,57445,2003-07-15,N,A,100.0,100.0,1 - INSPECTION
918610,57445,2003-10-16,N,A,100.0,100.0,1 - INSPECTION
918615,57445,2005-02-24,N,A,100.0,100.0,1 - INSPECTION
918622,57445,2007-01-22,N,A,100.0,100.0,1 - INSPECTION
918652,57446,2001-06-05,N,A,100.0,100.0,1 - INSPECTION
918654,57446,2002-01-09,N,A,100.0,100.0,1 - INSPECTION
918655,57446,2002-04-15,N,A,100.0,100.0,1 - INSPECTION
918664,57446,2004-09-23,N,A,100.0,100.0,1 - INSPECTION
918667,57446,2005-08-03,N,A,100.0,100.0,1 - INSPECTION
918669,57446,2006-01-17,N,A,100.0,100.0,1 - INSPECTION
918703,57448,2000-08-01,N,A,100.0,100.0,1 - INSPECTION
918707,57448,2001-07-20,N,A,100.0,100.0,1 - INSPECTION
918708,57448,2001-10-09,N,A,100.0,100.0,1 - INSPECTION
918712,57448,2002-10-04,N,A,100.0,100.0,1 - INSPECTION
918720,57448,2004-11-04,N,A,100.0,100.0,1 - INSPECTION
918723,57448,2005-07-15,N,A,100.0,100.0,1 - INSPECTION
918728,57448,2006-12-05,N,A,100.0,100.0,1 - INSPECTION
918729,57448,2007-02-19,N,A,100.0,100.0,1 - INSPECTION
925284,58004,2000-02-03,N,A,100.0,100.0,1 - INSPECTION
925286,58004,2000-10-03,N,A,100.0,100.0,1 - INSPECTION
925287,58004,2001-04-09,N,A,100.0,100.0,1 - INSPECTION
925294,58004,2003-03-28,N,A,100.0,100.0,1 - INSPECTION
925539,58014,2002-01-29,N,A,100.0,100.0,S - STATUS CHANGE
925544,58014,2003-03-24,N,A,100.0,100.0,1 - INSPECTION
925546,58014,2003-09-12,N,A,100.0,100.0,1 - INSPECTION
925552,58014,2005-12-05,Y,A,100.0,102.0,1 - INSPECTION
925581,58018,2000-05-11,N,A,100.0,100.0,S - STATUS CHANGE
925583,58018,2001-04-11,N,A,100.0,100.0,1 - INSPECTION
925598,58018,2007-11-07,Y,A,100.0,102.0,1 - INSPECTION
925668,58023,2000-09-29,N,A,100.0,100.0,1 - INSPECTION
925670,58023,2001-04-23,Y,A,100.0,102.0,1 - INSPECTION
925677,58023,2003-03-24,Y,A,100.0,102.0,1 - INSPECTION
925679,58023,2003-09-09,Y,A,100.0,102.0,1 - INSPECTION
925688,58023,2006-12-05,Y,A,100.0,102.0,1 - INSPECTION
925763,58027,2002-12-02,N,A,100.0,100.0,1 - INSPECTION
925872,58034,2005-02-14,N,A,100.0,100.0,1 - INSPECTION
925877,58034,2006-01-25,N,A,100.0,100.0,S - STATUS CHANGE
924754,57981,2000-03-02,N,A,100.0,100.0,1 - INSPECTION
924758,57981,2001-03-26,N,A,100.0,100.0,1 - INSPECTION
924767,57981,2003-08-21,N,A,100.0,100.0,1 - INSPECTION
924772,57981,2005-05-19,N,A,100.0,100.0,1 - INSPECTION
924779,57981,2007-04-23,N,A,100.0,100.0,1 - INSPECTION
924781,57981,2007-11-26,N,A,100.0,100.0,1 - INSPECTION
924782,57981,2008-03-13,N,A,100.0,100.0,1 - INSPECTION
924819,57982,2000-12-05,N,A,100.0,100.0,1 - INSPECTION
924823,57982,2002-05-15,N,A,100.0,100.0,1 - INSPECTION
924836,57982,2006-02-06,N,A,100.0,100.0,1 - INSPECTION
924862,57985,2005-08-29,N,A,100.0,100.0,1 - INSPECTION
924868,57985,2007-05-21,N,A,100.0,100.0,1 - INSPECTION
924871,57986,2006-01-23,Y,A,100.0,102.0,1 - INSPECTION
924874,57986,2007-02-27,N,A,100.0,100.0,1 - INSPECTION
925246,58002,2005-09-13,Y,A,100.0,102.0,1 - INSPECTION
925250,58002,2007-06-27,Y,A,100.0,102.0,1 - INSPECTION
1201419,76630,2009-11-17,N,A,99.0,99.0,1 - INSPECTION
1201669,58112,2009-11-20,N,A,100.0,100.0,1 - INSPECTION
1201754,56858,2009-11-19,N,A,94.0,94.0,1 - INSPECTION
1201863,76605,2009-11-23,N,A,98.0,98.0,1 - INSPECTION
1201878,57117,2009-11-23,Y,A,93.0,95.0,1 - INSPECTION
1202131,58080,2009-11-24,Y,A,98.0,100.0,1 - INSPECTION
1202589,58125,2009-12-01,N,A,97.0,97.0,1 - INSPECTION
1202666,70446,2009-12-01,N,A,94.0,94.0,1 - INSPECTION
1202668,58119,2009-12-01,N,A,98.0,98.0,1 - INSPECTION
1202982,76592,2009-12-03,Y,A,93.0,95.0,1 - INSPECTION
1202984,58081,2009-12-03,N,A,98.0,98.0,1 - INSPECTION
1203155,56949,2009-12-03,Y,A,89.0,91.0,1 - INSPECTION
1203211,57210,2009-12-02,N,A,94.0,94.0,1 - INSPECTION
1203318,56827,2009-12-07,Y,A,96.0,98.0,1 - INSPECTION
1204522,56702,2009-12-14,N,A,99.0,99.0,1 - INSPECTION
1204640,56029,2009-12-15,N,B,83.0,83.0,1 - INSPECTION
1204656,56451,2009-12-15,N,A,99.0,99.0,1 - INSPECTION
1204662,56286,2009-12-14,N,A,96.0,96.0,1 - INSPECTION
1204666,56279,2009-12-11,Y,A,91.0,93.0,1 - INSPECTION
1204677,57101,2009-12-10,Y,A,99.0,101.0,1 - INSPECTION
1204858,58085,2009-12-16,N,A,98.0,98.0,1 - INSPECTION
1205015,56571,2009-12-17,N,A,97.0,97.0,1 - INSPECTION
1205077,57105,2009-12-17,Y,A,99.0,101.0,1 - INSPECTION
1205086,57063,2009-12-17,Y,A,96.0,98.0,1 - INSPECTION
1205088,58147,2009-12-16,Y,A,100.0,102.0,1 - INSPECTION
1205091,56892,2009-12-16,Y,A,97.0,99.0,1 - INSPECTION
1205354,57007,2009-12-21,Y,A,97.0,99.0,1 - INSPECTION
1205357,56965,2009-12-21,Y,A,95.0,97.0,1 - INSPECTION
1205425,57058,2009-12-18,N,A,95.0,95.0,1 - INSPECTION
1205439,58060,2009-12-22,N,,,,V - VISIT
1205668,77048,2009-12-16,N,,,,P - PERMIT
1205801,57148,2009-12-22,N,A,93.0,93.0,1 - INSPECTION
1205854,57023,2009-12-28,N,,,,CVV - CRITICAL VIOLATION VISIT
1205871,60573,2009-12-28,N,,,,V - VISIT
1206325,62656,2009-12-30,N,,,,V - VISIT
1206325,62656,2009-12-30,N,,,,V - VISIT
1206329,63362,2009-12-30,N,,,,V - VISIT
1206836,63731,2009-12-30,Y,A,94.0,96.0,1 - INSPECTION
1207041,56982,2010-01-04,N,,,,V - VISIT
1207213,55493,2010-01-04,Y,A,98.0,100.0,1 - INSPECTION
1207465,56838,2010-01-05,N,A,98.0,98.0,1 - INSPECTION
1207518,58316,2010-01-04,Y,A,93.0,95.0,1 - INSPECTION
1207520,57789,2010-01-04,Y,A,93.0,95.0,1 - INSPECTION
1207524,58301,2010-01-04,N,A,96.0,96.0,1 - INSPECTION
1207713,63620,2010-01-08,Y,A,98.0,100.0,1 - INSPECTION
1207785,55790,2010-01-05,Y,A,97.0,99.0,1 - INSPECTION
1207906,57102,2010-01-11,N,A,93.0,93.0,1 - INSPECTION
1208151,57623,2010-01-11,Y,A,97.0,99.0,1 - INSPECTION
1208308,58329,2010-01-13,Y,A,98.0,100.0,1 - INSPECTION
1208387,56958,2010-01-13,Y,A,95.0,97.0,1 - INSPECTION
1208404,56278,2010-01-13,Y,A,92.0,94.0,1 - INSPECTION
930868,58299,2000-09-08,N,A,100.0,100.0,1 - INSPECTION
930869,58299,2000-12-01,N,A,100.0,100.0,1 - INSPECTION
930871,58299,2001-05-29,N,A,100.0,100.0,1 - INSPECTION
930874,58299,2002-03-04,N,A,100.0,100.0,1 - INSPECTION
930877,58299,2003-02-04,N,A,100.0,100.0,1 - INSPECTION
930879,58299,2003-07-02,N,A,100.0,100.0,1 - INSPECTION
930881,58299,2004-02-02,N,A,100.0,100.0,1 - INSPECTION
930921,58301,2000-01-07,N,A,100.0,100.0,1 - INSPECTION
930930,58301,2002-05-16,N,A,100.0,100.0,1 - INSPECTION
930934,58301,2003-07-30,N,A,100.0,100.0,1 - INSPECTION
930935,58301,2003-11-24,N,A,100.0,100.0,1 - INSPECTION
930940,58301,2005-06-06,N,A,100.0,100.0,1 - INSPECTION
930946,58301,2007-01-19,N,A,100.0,100.0,1 - INSPECTION
930948,58301,2007-07-09,N,A,100.0,100.0,1 - INSPECTION
925890,58034,2007-11-08,Y,A,100.0,102.0,1 - INSPECTION
925919,58039,2006-06-01,N,A,100.0,100.0,P - PERMIT
925925,58040,2006-06-26,N,A,100.0,100.0,P - PERMIT
925930,58040,2007-11-20,N,A,100.0,100.0,1 - INSPECTION
926146,58052,2002-05-02,N,A,100.0,100.0,1 - INSPECTION
926147,58052,2002-10-29,N,A,100.0,100.0,1 - INSPECTION
926153,58052,2005-03-14,N,A,100.0,100.0,1 - INSPECTION
926156,58052,2006-08-31,N,A,100.0,100.0,1 - INSPECTION
926189,58055,2002-06-13,N,A,100.0,100.0,1 - INSPECTION
926191,58055,2003-08-27,N,A,100.0,100.0,S - STATUS CHANGE
926279,58060,2002-08-29,Y,A,100.0,102.0,1 - INSPECTION
926282,58060,2003-04-10,N,A,100.0,100.0,1 - INSPECTION
926286,58060,2004-05-10,N,A,100.0,100.0,1 - INSPECTION
926288,58060,2004-11-05,Y,A,100.0,102.0,1 - INSPECTION
926295,58060,2007-01-23,N,A,100.0,100.0,1 - INSPECTION
926298,58060,2007-11-19,N,A,100.0,100.0,1 - INSPECTION
926336,58061,2000-09-13,Y,A,100.0,102.0,1 - INSPECTION
926340,58061,2001-12-10,Y,A,100.0,102.0,1 - INSPECTION
926344,58061,2002-12-18,N,A,100.0,100.0,1 - INSPECTION
926346,58061,2003-05-29,N,A,100.0,100.0,1 - INSPECTION
926350,58061,2004-09-09,N,A,100.0,100.0,1 - INSPECTION
925290,58004,2002-03-20,N,A,100.0,100.0,1 - INSPECTION
925292,58004,2002-09-24,N,A,100.0,100.0,1 - INSPECTION
925298,58004,2005-12-12,N,A,100.0,100.0,1 - INSPECTION
925299,58004,2006-03-21,N,A,100.0,100.0,1 - INSPECTION
925302,58004,2007-03-27,Y,A,100.0,102.0,1 - INSPECTION
925305,58004,2007-11-05,Y,A,100.0,102.0,1 - INSPECTION
925358,58006,2001-06-07,N,A,100.0,100.0,1 - INSPECTION
925360,58006,2002-01-24,Y,A,100.0,102.0,1 - INSPECTION
925366,58006,2004-02-23,Y,A,100.0,102.0,1 - INSPECTION
925367,58006,2004-03-26,Y,A,100.0,102.0,1 - INSPECTION
925369,58006,2005-12-09,Y,A,100.0,102.0,1 - INSPECTION
925372,58006,2006-09-27,Y,A,100.0,102.0,1 - INSPECTION
925374,58006,2007-09-04,Y,A,100.0,102.0,1 - INSPECTION
925376,58006,2008-02-26,Y,A,100.0,102.0,1 - INSPECTION
925533,58014,2000-05-04,N,A,100.0,100.0,1 - INSPECTION
925535,58014,2001-04-09,N,A,100.0,100.0,1 - INSPECTION
925537,58014,2001-11-27,N,A,100.0,100.0,1 - INSPECTION
925547,58014,2004-03-31,N,A,100.0,100.0,1 - INSPECTION
925548,58014,2004-10-06,Y,A,100.0,102.0,1 - INSPECTION
925550,58014,2005-07-12,Y,A,100.0,102.0,1 - INSPECTION
925553,58014,2006-02-28,Y,A,100.0,102.0,1 - INSPECTION
925557,58014,2007-08-30,Y,A,100.0,102.0,1 - INSPECTION
925586,58018,2002-03-07,N,A,100.0,100.0,1 - INSPECTION
925666,58023,2000-01-20,N,A,100.0,100.0,1 - INSPECTION
925667,58023,2000-05-03,N,A,100.0,100.0,1 - INSPECTION
925672,58023,2001-12-06,Y,A,100.0,102.0,1 - INSPECTION
925680,58023,2004-03-29,Y,A,100.0,102.0,1 - INSPECTION
925683,58023,2005-09-12,N,A,100.0,100.0,1 - INSPECTION
925685,58023,2006-03-09,N,A,100.0,100.0,1 - INSPECTION
925687,58023,2006-09-26,Y,A,100.0,102.0,1 - INSPECTION
925692,58023,2007-11-06,Y,A,100.0,102.0,1 - INSPECTION
925693,58023,2008-02-25,Y,A,100.0,102.0,1 - INSPECTION
1208649,55769,2010-01-13,Y,A,97.0,99.0,1 - INSPECTION
1208675,70486,2010-01-13,N,,,,V - VISIT
1208718,63377,2010-01-14,N,A,94.0,94.0,1 - INSPECTION
1208762,58369,2010-01-15,N,A,94.0,94.0,1 - INSPECTION
1208783,55674,2010-01-12,N,A,97.0,97.0,1 - INSPECTION
1208846,57534,2010-01-19,N,A,96.0,96.0,1 - INSPECTION
1209029,68763,2010-01-20,N,A,90.0,90.0,1 - INSPECTION
1209047,57720,2010-01-19,N,,,,V - VISIT
1209057,56436,2010-01-20,N,A,96.0,96.0,1 - INSPECTION
1209131,56599,2010-01-20,N,A,98.0,98.0,1 - INSPECTION
1209428,55564,2010-01-22,Y,A,99.0,101.0,1 - INSPECTION
1209447,56060,2010-01-21,N,A,98.0,98.0,1 - INSPECTION
1209527,56311,2010-01-25,Y,A,92.0,94.0,1 - INSPECTION
1209555,58023,2010-01-25,Y,A,97.0,99.0,1 - INSPECTION
1209596,57017,2010-01-25,N,A,97.0,97.0,1 - INSPECTION
1209622,56751,2010-01-22,Y,A,96.0,98.0,1 - INSPECTION
1209910,58332,2010-01-26,Y,A,99.0,101.0,1 - INSPECTION
1209932,58360,2010-01-27,Y,A,96.0,98.0,1 - INSPECTION
1209953,57092,2010-01-27,Y,A,95.0,97.0,1 - INSPECTION
1209954,56897,2010-01-27,Y,A,97.0,99.0,1 - INSPECTION
1210100,56548,2010-01-28,Y,A,95.0,97.0,1 - INSPECTION
1210169,56672,2010-01-26,Y,A,99.0,101.0,1 - INSPECTION
1210192,61758,2010-01-28,Y,A,99.0,101.0,1 - INSPECTION
1210555,55972,2010-02-02,Y,A,95.0,97.0,1 - INSPECTION
1210706,76982,2010-02-03,N,A,100.0,100.0,1 - INSPECTION
1210752,56840,2010-02-02,N,,,,V - VISIT
1210878,56002,2010-02-03,N,A,99.0,99.0,1 - INSPECTION
1210902,56841,2010-02-04,Y,A,97.0,99.0,1 - INSPECTION
1210931,57617,2010-02-04,N,A,99.0,99.0,1 - INSPECTION
1210952,58372,2010-01-29,N,B,85.0,85.0,1 - INSPECTION
1211061,57445,2010-02-05,N,A,99.0,99.0,1 - INSPECTION
1211094,57115,2010-02-04,N,A,97.0,97.0,1 - INSPECTION
1211417,58362,2010-02-08,Y,A,98.0,100.0,1 - INSPECTION
1211683,57616,2010-02-09,Y,A,98.0,100.0,1 - INSPECTION
1211963,58105,2010-02-08,Y,A,100.0,102.0,1 - INSPECTION
1211982,58096,2010-02-11,N,A,99.0,99.0,1 - INSPECTION
1212026,58365,2010-02-15,Y,A,99.0,101.0,1 - INSPECTION
1212053,58100,2010-02-15,N,A,100.0,100.0,1 - INSPECTION
1212225,58071,2010-02-16,N,A,98.0,98.0,1 - INSPECTION
1212459,57613,2010-02-15,Y,A,96.0,98.0,1 - INSPECTION
1212530,58149,2010-02-17,Y,A,96.0,98.0,1 - INSPECTION
1212808,58370,2010-02-19,N,,,,V - VISIT
1252056,69731,2010-02-19,N,A,96.0,96.0,1 - INSPECTION
1252083,76592,2010-02-22,Y,A,90.0,92.0,1 - INSPECTION
1252163,56642,2010-02-18,Y,A,96.0,98.0,1 - INSPECTION
1252506,57003,2010-02-17,N,A,98.0,98.0,1 - INSPECTION
1252575,56337,2010-02-24,N,A,96.0,96.0,1 - INSPECTION
1252579,56670,2010-02-24,Y,A,97.0,99.0,1 - INSPECTION
1252582,57098,2010-02-24,N,A,95.0,95.0,1 - INSPECTION
1252583,56673,2010-02-23,Y,A,96.0,98.0,1 - INSPECTION
1252621,57040,2010-02-24,N,A,99.0,99.0,1 - INSPECTION
1252637,77025,2010-02-16,N,A,99.0,99.0,1 - INSPECTION
1252642,57278,2010-02-24,N,,,,V - VISIT
1252643,58372,2010-02-24,N,,,,V - VISIT
1252645,75188,2010-02-19,N,A,91.0,91.0,2 - RE-INSPECTION
1252646,57278,2010-02-19,N,,,,V - VISIT
1253041,56168,2010-02-26,Y,A,97.0,99.0,1 - INSPECTION
1253158,62371,2010-03-01,Y,A,96.0,98.0,1 - INSPECTION
915549,57278,2000-07-25,N,A,100.0,100.0,1 - INSPECTION
915552,57278,2001-04-19,N,A,100.0,100.0,1 - INSPECTION
915556,57278,2003-07-03,N,A,100.0,100.0,1 - INSPECTION
915558,57278,2004-01-22,N,A,100.0,100.0,1 - INSPECTION
915567,57278,2006-08-01,N,A,100.0,100.0,1 - INSPECTION
915569,57278,2007-02-13,N,A,100.0,100.0,1 - INSPECTION
915604,57279,2000-09-19,N,A,100.0,100.0,1 - INSPECTION
915608,57279,2002-01-17,N,A,100.0,100.0,1 - INSPECTION
915609,57279,2002-04-15,N,A,100.0,100.0,1 - INSPECTION
915611,57279,2002-10-21,N,A,100.0,100.0,1 - INSPECTION
915617,57279,2004-04-15,N,A,100.0,100.0,1 - INSPECTION
915618,57279,2004-09-14,N,A,100.0,100.0,1 - INSPECTION
915622,57279,2005-11-02,N,A,100.0,100.0,1 - INSPECTION
915629,57279,2007-08-15,N,A,100.0,100.0,1 - INSPECTION
915719,57285,2006-08-28,N,A,100.0,100.0,1 - INSPECTION
915724,57285,2007-12-17,N,A,100.0,100.0,1 - INSPECTION
931167,58312,2001-11-01,N,A,100.0,100.0,1 - INSPECTION
931173,58312,2003-07-15,N,A,100.0,100.0,1 - INSPECTION
931176,58312,2004-05-12,N,A,100.0,100.0,1 - INSPECTION
931184,58312,2006-10-25,N,A,100.0,100.0,1 - INSPECTION
931254,58316,2001-05-29,N,A,100.0,100.0,1 - INSPECTION
931256,58316,2001-10-09,N,A,100.0,100.0,1 - INSPECTION
931261,58316,2003-08-11,N,A,100.0,100.0,1 - INSPECTION
931267,58316,2005-06-14,N,A,100.0,100.0,1 - INSPECTION
931268,58316,2005-09-15,N,A,100.0,100.0,1 - INSPECTION
931276,58316,2008-01-02,N,A,100.0,100.0,1 - INSPECTION
931306,58318,2001-12-28,N,A,100.0,100.0,1 - INSPECTION
928421,58104,2001-09-14,Y,A,100.0,102.0,1 - INSPECTION
928425,58104,2002-09-09,N,A,100.0,100.0,1 - INSPECTION
928426,58104,2002-11-20,Y,A,100.0,102.0,1 - INSPECTION
928431,58104,2004-03-02,Y,A,100.0,102.0,1 - INSPECTION
928436,58104,2005-05-03,Y,A,100.0,102.0,1 - INSPECTION
928437,58104,2005-08-25,Y,A,100.0,102.0,1 - INSPECTION
928442,58104,2007-02-23,N,A,100.0,100.0,1 - INSPECTION
928475,58105,2001-01-11,N,A,100.0,100.0,1 - INSPECTION
928478,58105,2001-11-09,Y,A,100.0,102.0,1 - INSPECTION
928483,58105,2003-03-20,Y,A,100.0,102.0,1 - INSPECTION
928488,58105,2004-05-06,Y,A,100.0,102.0,1 - INSPECTION
928498,58105,2006-11-02,N,A,100.0,100.0,1 - INSPECTION
928499,58105,2007-01-30,Y,A,100.0,102.0,1 - INSPECTION
928501,58105,2007-08-29,N,A,100.0,100.0,1 - INSPECTION
928534,58106,2001-09-11,Y,A,100.0,102.0,1 - INSPECTION
928535,58106,2001-11-12,Y,A,100.0,102.0,1 - INSPECTION
928536,58106,2002-01-18,Y,A,100.0,102.0,1 - INSPECTION
928537,58106,2002-05-09,Y,A,100.0,102.0,1 - INSPECTION
928538,58106,2002-09-24,N,A,100.0,100.0,1 - INSPECTION
928553,58106,2006-11-13,Y,A,100.0,102.0,1 - INSPECTION
928555,58106,2007-05-09,Y,A,100.0,102.0,1 - INSPECTION
928557,58106,2007-11-19,Y,A,100.0,102.0,1 - INSPECTION
928583,58107,2000-05-05,N,A,100.0,100.0,1 - INSPECTION
928587,58107,2001-11-28,Y,A,100.0,102.0,1 - INSPECTION
928593,58107,2003-05-05,N,A,100.0,100.0,1 - INSPECTION
928595,58107,2004-01-06,N,A,100.0,100.0,1 - INSPECTION
928600,58107,2005-05-17,Y,A,100.0,102.0,1 - INSPECTION
928606,58107,2007-02-26,N,A,100.0,100.0,1 - INSPECTION
928608,58107,2007-09-24,N,A,100.0,100.0,1 - INSPECTION
928648,58108,2003-12-17,Y,A,100.0,102.0,1 - INSPECTION
928653,58108,2005-04-14,Y,A,100.0,102.0,1 - INSPECTION
928657,58108,2006-08-29,N,A,100.0,100.0,1 - INSPECTION
928687,58109,2000-04-14,N,A,100.0,100.0,1 - INSPECTION
928690,58109,2001-03-12,N,A,100.0,100.0,1 - INSPECTION
928700,58109,2004-05-05,Y,A,100.0,102.0,1 - INSPECTION
928713,58109,2007-11-01,N,A,100.0,100.0,1 - INSPECTION
928732,58110,2000-09-15,Y,A,100.0,102.0,1 - INSPECTION
928747,58110,2004-09-02,Y,A,100.0,102.0,1 - INSPECTION
927752,58090,2003-05-21,Y,A,100.0,102.0,1 - INSPECTION
927757,58090,2004-12-06,Y,A,100.0,102.0,1 - INSPECTION
927758,58090,2005-02-17,Y,A,100.0,102.0,1 - INSPECTION
927765,58090,2006-10-11,N,A,100.0,100.0,1 - INSPECTION
927857,58092,2000-08-17,N,A,100.0,100.0,1 - INSPECTION
927858,58092,2000-11-28,Y,A,100.0,102.0,1 - INSPECTION
